record_id,date,tide,time,location,count_1,count_2,count_3,mean_count,in_daily_total_yn,raw_datafile
3699,30-Apr-11,high,17:35,Bruns Point corner,14500,,,14500,FALSE,BPPeeps2011.xls
3700,30-Apr-11,,,TOTAL of sweep count (1) CP to BP,,,,102000,total,BPPeeps2011.xls
3701,30-Apr-11,,,TOTAL of sweep count (2) CP to BP,,,,61600,total,BPPeeps2011.xls
3702,30-Apr-11,,,TOTAL of sweep count (3) CP to BP,,,,79500,total,BPPeeps2011.xls
3703,30-Apr-11,,,TOTAL of sweep count (4) CP to BP,,,,80000,total,BPPeeps2011.xls
3704,30-Apr-11,,,Estimate for day,,,,102000,total,BPPeeps2011.xls
3705,1-May-11,rising,16:15,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2011.xls
3706,1-May-11,rising,16:23,view corner- tide line west end mumblies - BP tip,,,,,FALSE,BPPeeps2011.xls
3707,1-May-11,rising,16:38,CP jetty side marsh,0,,,0,AVG 1,BPPeeps2011.xls
3708,1-May-11,rising,16:38,C.Port corner,0,,,0,AVG 1,BPPeeps2011.xls
3709,1-May-11,rising,16:45,34th pullout,2600,2400,,2500,AVG 1,BPPeeps2011.xls
3710,1-May-11,rising,16:50,34th - small flock,200,,,200,AVG 1,BPPeeps2011.xls
3711,1-May-11,rising,17:00,view corner - outer mumblies to east,24000,29500,,26750,AVG 1,BPPeeps2011.xls
3712,1-May-11,rising,17:00,view corner - west end mumblie islets,4000,4000,,4000,AVG 1,BPPeeps2011.xls
3713,1-May-11,rising,17:00,view corner -  mid mud to Bruns Pt corner,22500,33000,,27750,AVG 1,BPPeeps2011.xls
3714,1-May-11,rising,17:06,view corner - mumblies off pilings,5500,,,5500,AVG 2,BPPeeps2011.xls
3715,1-May-11,rising,17:06,view corner - west end mumblie islets,34500,,,34500,AVG 2,BPPeeps2011.xls
3716,1-May-11,rising,17:06,view corner - BP mudroost,14500,,,14500,AVG 2,BPPeeps2011.xls
3717,1-May-11,,,TOTAL of sweep count (1) CP to BP,,,,61200,total,BPPeeps2011.xls
3718,1-May-11,,,TOTAL of sweep count (2) CP to BP,,,,54500,total,BPPeeps2011.xls
3719,1-May-11,,,TOTAL - average of 2 counts,,,,57850,total,BPPeeps2011.xls
3720,2-May-11,rising,16:30,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2011.xls
3721,2-May-11,rising,16:46,view corner - BP corner to w end pilings,,,,,FALSE,BPPeeps2011.xls
3722,2-May-11,rising,16:54,C.Port corner,,,,,FALSE,BPPeeps2011.xls
3723,2-May-11,rising,17:03,CP jetty side marsh,500,,,500,TRUE,BPPeeps2011.xls
3724,2-May-11,rising,17:03,C.Port corner to 34th pullout,17000,,,17000,TRUE,BPPeeps2011.xls
3725,2-May-11,rising,17:10,34th pullout (on mumblies),6500,7000,,6750,TRUE,BPPeeps2011.xls
3726,2-May-11,rising,17:15,pilings - outer mumblies,12000,,,12000,TRUE,BPPeeps2011.xls
3727,2-May-11,rising,17:15,pilings - inner mumblies,7500,,,7500,TRUE,BPPeeps2011.xls
3728,2-May-11,rising,17:25,view corner - BP corner & west end mumblies,37000,,,37000,TRUE,BPPeeps2011.xls
3729,2-May-11,,,TOTAL of sweep count CP to BP,,,,80750,total,BPPeeps2011.xls
3730,3-May-11,dropping,6:26,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2011.xls
3731,3-May-11,dropping,6:35,view corner - BP mudroost,5500,,,5500,FALSE,BPPeeps2011.xls
3732,3-May-11,dropping,6:35,view corner - west end mumblie islets,4000,,,4000,FALSE,BPPeeps2011.xls
3733,3-May-11,dropping,6:35,view corner,600,,,600,FALSE,BPPeeps2011.xls
3734,3-May-11,dropping,6:47,C.Port corner & CP sidemarsh,15500,,,15500,FALSE,BPPeeps2011.xls
3735,3-May-11,dropping,7:18,C.Port corner to sidemarsh (far),5500,,,5500,AVG 1,BPPeeps2011.xls
3736,3-May-11,dropping,7:20,C.Port corner to sidemarsh,14500,,,14500,AVG 1,BPPeeps2011.xls
3737,3-May-11,dropping,7:20,34th pullout (marsh edge),1800,,,1800,AVG 1,BPPeeps2011.xls
3738,3-May-11,dropping,7:30,east of east end pilings (near bend) on mumblies,400,,,400,AVG 1,BPPeeps2011.xls
3739,3-May-11,dropping,7:35,pilings - inner mud,5500,,,5500,AVG 1,BPPeeps2011.xls
3740,3-May-11,dropping,7:40,view corner to BP corner & marsh edge,28500,27500,,28000,AVG 1,BPPeeps2011.xls
3741,3-May-11,,,TOTAL of sweep count CP to BP - AM,,,,55700,total,BPPeeps2011.xls
3742,3-May-11,rising,16:43,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2011.xls
3743,3-May-11,rising,17:16,C.Port corner & CP sidemarsh,0,,,0,AVG 2,BPPeeps2011.xls
3744,3-May-11,rising,17:25,east of east end pilings (near bend) on mumblies,3300,,,3300,AVG 2,BPPeeps2011.xls
3745,3-May-11,rising,17:30,pilings - inner mud,9200,,,9200,AVG 2,BPPeeps2011.xls
3746,3-May-11,rising,17:30,pilings to Eagle log - outer mumblies,1500,,,1500,AVG 2,BPPeeps2011.xls
3747,3-May-11,rising,17:40,view corner - west end mumblies & BP corner,50500,53500,,52000,AVG 2,BPPeeps2011.xls
3748,3-May-11,,,TOTAL of sweep count CP to BP - PM,,,,66000,total,BPPeeps2011.xls
3749,3-May-11,,,TOTAL - average of 2 counts,,,,60850,total,BPPeeps2011.xls
3750,4-May-11,dropping,6:59,BP mudroost to view corner,5000,,,,FALSE,BPPeeps2011.xls
3751,4-May-11,dropping,7:00,west end mumblies,6000,,,,FALSE,BPPeeps2011.xls
3752,4-May-11,dropping,7:15,"CP sidemarsh, CP corner to 34th",,,,,FALSE,BPPeeps2011.xls
3753,4-May-11,dropping,7:28,C.Port corner & CP sidemarsh,28700,30700,,29700,TRUE,BPPeeps2011.xls
3754,4-May-11,dropping,7:35,east of east end pilings (near bend) on mumblies,3900,,,3900,TRUE,BPPeeps2011.xls
3755,4-May-11,dropping,7:50,pilings - inner mud,2400,,,2400,TRUE,BPPeeps2011.xls
3756,4-May-11,dropping,8:09,view corner - BP corner & west end mumblies,24500,25100,26000,25200,TRUE,BPPeeps2011.xls
3757,4-May-11,,,TOTAL of sweep count CP to BP,,,,61200,total,BPPeeps2011.xls
3758,5-May-11,dropping,7:21,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2011.xls
3759,5-May-11,dropping,7:28,Brunswick Pt corner mudroost,1200,,,1200,FALSE,BPPeeps2011.xls
3760,5-May-11,dropping,7:35,pilings - marsh edges,1000,,,1000,FALSE,BPPeeps2011.xls
3761,5-May-11,dropping,7:40,C.Port corner,,,,,FALSE,BPPeeps2011.xls
3762,5-May-11,dropping,8:09,"CP sidemarsh, CP corner to 34th (from 34th)",11300,,,11300,TRUE,BPPeeps2011.xls
3763,5-May-11,dropping,8:15,east of east end pilings (34th to bend) marsh edge,500,,,500,TRUE,BPPeeps2011.xls
3764,5-May-11,dropping,8:20,pilings - inner mud,800,,,800,TRUE,BPPeeps2011.xls
3765,5-May-11,dropping,8:30,Bruns Pt. corner - outer mud - tide edge,300,,,300,TRUE,BPPeeps2011.xls
3766,5-May-11,dropping,8:34,Bruns Pt. corner - inner mud,4900,,,4900,TRUE,BPPeeps2011.xls
3767,5-May-11,,,TOTAL of sweep count CP to BP,,,,17800,total,BPPeeps2011.xls
3768,6-May-11,dropping,7:26,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2011.xls
3769,6-May-11,dropping,7:33,Brunswick Pt corner mudroost,1600,,,1600,FALSE,BPPeeps2011.xls
3770,6-May-11,dropping,7:53,C.Port corner,20,,,20,FALSE,BPPeeps2011.xls
3771,6-May-11,dropping,7:53,CP sidemarsh,,,,,FALSE,BPPeeps2011.xls
3772,6-May-11,dropping,8:45,CP sidemarsh to CP corner,8200,,,8200,AVG 1,BPPeeps2011.xls
3773,6-May-11,dropping,8:50,34th pullout and to west marshes edge,1700,,,1700,AVG 1,BPPeeps2011.xls
3774,6-May-11,dropping,8:55,east of east end pilings (near bend) mumblies to eagle log,1300,,,1300,AVG 1,BPPeeps2011.xls
3775,6-May-11,dropping,8:55,pilings - inner mud,0,,,0,AVG 1,BPPeeps2011.xls
3776,6-May-11,dropping,9:05,view corner - west end mumblies & BP outer tide,650,700,,675,AVG 1,BPPeeps2011.xls
3777,6-May-11,dropping,9:07,view corner - inner mud & BP corner,5650,6800,,6225,AVG 1,BPPeeps2011.xls
3778,6-May-11,dropping,9:17,CP sidemarsh (seen from 34th pullout),5500,,,5500,AVG 2,BPPeeps2011.xls
3779,6-May-11,dropping,9:20,CP corner to 34th pullout,8500,,,8500,AVG 2,BPPeeps2011.xls
3780,6-May-11,dropping,9:25,bend ( on mumblies to eagle log),180,,,180,AVG 2,BPPeeps2011.xls
3781,6-May-11,dropping,9:30,view corner - west end mumblies & BP outer tide,3200,,,3200,AVG 2,BPPeeps2011.xls
3782,6-May-11,dropping,9:30,view corner - inner mud & BP corner,5700,,,5700,AVG 2,BPPeeps2011.xls
3783,6-May-11,,,TOTAL of sweep count (1) CP to BP,,,,18100,total,BPPeeps2011.xls
3784,6-May-11,,,TOTAL of sweep count (2) CP to BP,,,,23080,total,BPPeeps2011.xls
3785,6-May-11,,,TOTAL - average of 2 counts,,,,20600,total,BPPeeps2011.xls
3786,7-May-11,high-dropping,7:47,WNW side Bruns(Canoe Pass),60,,,60,FALSE,BPPeeps2011.xls
3787,7-May-11,dropping,7:54,Brunswick Pt corner mudroost,250,,,250,FALSE,BPPeeps2011.xls
3788,7-May-11,dropping,8:05,C.Port corner,0,,,0,FALSE,BPPeeps2011.xls
3789,7-May-11,dropping,8:52,Brunswick Pt corner mudroost,3000,,,3000,FALSE,BPPeeps2011.xls
3790,7-May-11,dropping,8:52,Brunswick Point marsh tip,5000,,,5000,FALSE,BPPeeps2011.xls
3791,7-May-11,dropping,9:26,CP sidemarsh,400,,,400,TRUE,BPPeeps2011.xls
3792,7-May-11,dropping,9:30,C.Port corner,8100,,,8100,TRUE,BPPeeps2011.xls
3793,7-May-11,dropping,9:35,34th pullout area,1600,,,1600,TRUE,BPPeeps2011.xls
3794,7-May-11,dropping,9:40,flying west to east,300,,,300,TRUE,BPPeeps2011.xls
3795,7-May-11,dropping,9:45,east of east end pilings (near bend) mumblies,250,,,250,TRUE,BPPeeps2011.xls
3796,7-May-11,dropping,9:52,view corner - west end mumblies & BP corner,9700,10800,9900,10100,TRUE,BPPeeps2011.xls
3797,7-May-11,,,TOTAL of sweep count CP to BP,,,,20750,total,BPPeeps2011.xls
3798,8-May-11,high,8:35,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2011.xls
3799,8-May-11,dropping,8:43,Brunswick Pt corner mudroost,800,,,800,FALSE,BPPeeps2011.xls
3800,8-May-11,dropping,8:55,C.Port corner,25,,,25,FALSE,BPPeeps2011.xls
3801,8-May-11,dropping,8:55,CP sidemarsh,200,,,200,FALSE,BPPeeps2011.xls
3802,8-May-11,dropping,9:03,Brunswick Point marsh tip & mudislet,3000,,,3000,FALSE,BPPeeps2011.xls
3803,8-May-11,dropping,9:28,CP sidemarsh,200,,,200,FALSE,BPPeeps2011.xls
3804,8-May-11,dropping,9:28,C.Port corner,550,,,550,FALSE,BPPeeps2011.xls
3805,8-May-11,dropping,9:44,CP sidemarsh,1800,2400,,2100,TRUE,BPPeeps2011.xls
3806,8-May-11,dropping,9:45,C.Port corner,100,,,100,TRUE,BPPeeps2011.xls
3807,8-May-11,dropping,9:50,east of east end pilings (near bend) mumblies,0,,,0,TRUE,BPPeeps2011.xls
3808,8-May-11,dropping,9:55,pilings pullout,0,,,0,TRUE,BPPeeps2011.xls
3809,8-May-11,dropping,10:00,view corner - west end mumblies & BP corner,3800,4300,3600,3900,TRUE,BPPeeps2011.xls
3810,8-May-11,,,TOTAL of sweep count CP to BP,,,,6100,total,BPPeeps2011.xls
3811,9-May-11,rising,8:07,WNW side Bruns(Canoe Pass),150,,,150,FALSE,BPPeeps2011.xls
3812,9-May-11,rising,8:16,Brunswick Pt corner,7500,,,7500,FALSE,BPPeeps2011.xls
3813,9-May-11,rising,8:20,view corner - east mud,1800,,,1800,FALSE,BPPeeps2011.xls
3814,9-May-11,rising,8:25,east of east end pilings (near bend),1400,,,1400,FALSE,BPPeeps2011.xls
3815,9-May-11,rising,8:27,C.Port corner,1900,,,1900,FALSE,BPPeeps2011.xls
3816,9-May-11,rising,8:31,CP sidemarsh (from 34th pullout),0,,,0,TRUE,BPPeeps2011.xls
3817,9-May-11,rising,8:32,C.Port corner (from 34th pullout),1150,,,1150,TRUE,BPPeeps2011.xls
3818,9-May-11,rising,8:40,east of east end pilings (near bend) mumblies,0,,,0,TRUE,BPPeeps2011.xls
3819,9-May-11,rising,8:45,pilings pullout - on mumblies to west log,2000,,,2000,TRUE,BPPeeps2011.xls
3820,9-May-11,rising,8:50,pilings pullout - inner mud of mumblies,1350,,,1350,TRUE,BPPeeps2011.xls
3821,9-May-11,rising,8:56,view corner - inner & mid mud of BP corner,16200,15200,,15700,TRUE,BPPeeps2011.xls
3822,9-May-11,,,TOTAL of sweep count CP to BP,,,,20200,total,BPPeeps2011.xls
3823,10-May-11,rising,9:33,WNW side Bruns(Canoe Pass),150,,,150,FALSE,BPPeeps2011.xls
3824,10-May-11,rising,9:42,Brunswick Pt corner mudroost,0,,,0,FALSE,BPPeeps2011.xls
3825,10-May-11,rising,9:50,view corner - west end mumblies & BP marsh tip,1900,3300,,2600,FALSE,BPPeeps2011.xls
3826,10-May-11,rising,9:55,34th pullout - flying,150,,,150,FALSE,BPPeeps2011.xls
3827,10-May-11,rising,10:05,CP sidemarsh,0,,,0,TRUE,BPPeeps2011.xls
3828,10-May-11,rising,10:05,C.Port corner,0,,,0,TRUE,BPPeeps2011.xls
3829,10-May-11,rising,10:10,34th pullout - on mumblies,450,,,450,TRUE,BPPeeps2011.xls
3830,10-May-11,rising,10:20,east of east end pilings (near bend) mumblies,650,,,650,TRUE,BPPeeps2011.xls
3831,10-May-11,high,10:25,view corner - west end mumblies islet - outer edge,2900,2350,,2625,TRUE,BPPeeps2011.xls
3832,10-May-11,high,10:30,view corner - inner mumblies to BP tip & marshedge,3300,3500,,3400,TRUE,BPPeeps2011.xls
3833,10-May-11,,,TOTAL of sweep count CP to BP,,,,7125,total,BPPeeps2011.xls
3834,11-May-11,rising,11:39,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2011.xls
3835,11-May-11,rising,11:45,Brunswick Pt corner,4500,,,4500,FALSE,BPPeeps2011.xls
3836,11-May-11,rising,11:55,34th pullout - to CP corner area,3000,,,3000,FALSE,BPPeeps2011.xls
3837,11-May-11,high,12:04,CP sidemarsh,0,,,0,TRUE,BPPeeps2011.xls
3838,11-May-11,high,12:05,C.Port corner,0,,,0,TRUE,BPPeeps2011.xls
3839,11-May-11,high,12:10,34th pullout - inner mud to bend area,2800,,,2800,TRUE,BPPeeps2011.xls
3840,11-May-11,high,12:20,pilings pullout,0,,,0,TRUE,BPPeeps2011.xls
3841,11-May-11,high,12:25,view corner - mid-far mud BP corner,4700,4600,,4650,TRUE,BPPeeps2011.xls
3842,11-May-11,,,TOTAL of sweep count CP to BP,,,,7450,total,BPPeeps2011.xls
3843,12-May-11,rising,13:20,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2011.xls
3844,12-May-11,rising,13:26,Brunswick Pt corner,0,,,0,FALSE,BPPeeps2011.xls
3845,12-May-11,high,13:40,C.Port corner - flying,5,,,5,FALSE,BPPeeps2011.xls
3846,12-May-11,high,13:50,CP sidemarsh,0,,,0,TRUE,BPPeeps2011.xls
3847,12-May-11,high,13:50,C.Port corner,0,,,0,TRUE,BPPeeps2011.xls
3848,12-May-11,high,13:55,34th pullout,32,,,32,TRUE,BPPeeps2011.xls
3849,12-May-11,high,14:00,pilings pullout,0,,,0,TRUE,BPPeeps2011.xls
3850,12-May-11,high,14:07,view corner - outer edge mud,150,200,,175,TRUE,BPPeeps2011.xls
3851,12-May-11,,,TOTAL of sweep count CP to BP,,,,207,total,BPPeeps2011.xls
3852,11-Apr-12,dropping,9:47,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3853,11-Apr-12,dropping,9:59,view corner - BP mudroost,9500,10500,,10000,FALSE,BPPeeps2012.xls
3854,11-Apr-12,dropping,10:15,WNW side Bruns(Canoe Pass),15000,,,15000,FALSE,BPPeeps2012.xls
3855,11-Apr-12,dropping,10:15,view corner - BP mudroost,11000,,,11000,FALSE,BPPeeps2012.xls
3856,11-Apr-12,dropping,10:38,C.Port corner,0,,,0,FALSE,BPPeeps2012.xls
3857,11-Apr-12,dropping,11:20,CP jetty side marsh,7000,,,7000,TRUE,BPPeeps2012.xls
3858,11-Apr-12,dropping,11:20,C.Port corner,4500,,,4500,TRUE,BPPeeps2012.xls
3859,11-Apr-12,dropping,11:25,34th pullout (near mud),350,,,350,TRUE,BPPeeps2012.xls
3860,11-Apr-12,dropping,11:25,34th pullout (outer mud),4500,,,4500,TRUE,BPPeeps2012.xls
3861,11-Apr-12,dropping,11:30,east of east end pilings (near bend) mumblies,5500,,,5500,TRUE,BPPeeps2012.xls
3862,11-Apr-12,dropping,11:35,pilings - outer mumblies,2000,,,2000,TRUE,BPPeeps2012.xls
3863,11-Apr-12,dropping,11:40,view corner - near pilings,7000,,,7000,TRUE,BPPeeps2012.xls
3864,11-Apr-12,dropping,11:40,view corner - inner mud,8000,,,8000,TRUE,BPPeeps2012.xls
3865,11-Apr-12,dropping,11:40,view corner - outer tide edge,19500,,,19500,TRUE,BPPeeps2012.xls
3866,11-Apr-12,dropping,11:43,view corner - Bruns Pt outer edge,1500,,,1500,TRUE,BPPeeps2012.xls
3867,11-Apr-12,dropping,,TOTAL of sweep count CP to BP,,,,59850,total,BPPeeps2012.xls
3868,16-Apr-12,rising,14:27,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3869,16-Apr-12,rising,14:36,BP mudroost,24000,,,24000,FALSE,BPPeeps2012.xls
3870,16-Apr-12,rising,14:40,west end mumblies,36000,,,36000,FALSE,BPPeeps2012.xls
3871,16-Apr-12,rising,14:51,CP jetty side marsh,0,,,0,TRUE,BPPeeps2012.xls
3872,16-Apr-12,rising,14:52,C.Port corner,0,,,0,TRUE,BPPeeps2012.xls
3873,16-Apr-12,rising,14:58,view corner - BP mudroost,12500,,,12500,TRUE,BPPeeps2012.xls
3874,16-Apr-12,rising,15:00,view corner - west end mumblies(mudislet),32000,,,32000,TRUE,BPPeeps2012.xls
3875,16-Apr-12,rising,15:00,view corner - inner mud,5400,,,5400,TRUE,BPPeeps2012.xls
3876,16-Apr-12,high,15:16,view corner - west end mumblies(mudislet),36000,50000,50000,,FALSE,BPPeeps2012.xls
3877,16-Apr-12,high,15:48,C.Port corner,450,,,,FALSE,BPPeeps2012.xls
3878,16-Apr-12,rising,,TOTAL of sweep count CP to BP,,,,49900,total,BPPeeps2012.xls
3879,17-Apr-12,rising,14:50,Canoe Pass,40000,,,40000,FALSE,BPPeeps2012.xls
3880,17-Apr-12,rising,15:05,over BP marsh & between CP&BP,70000,,,70000,FALSE,BPPeeps2012.xls
3881,17-Apr-12,rising,15:12,around BP tip,10000,,,10000,FALSE,BPPeeps2012.xls
3882,17-Apr-12,rising,15:23,CP jetty side marsh,0,,,0,FALSE,BPPeeps2012.xls
3883,17-Apr-12,rising,15:23,C.Port corner,0,,,0,FALSE,BPPeeps2012.xls
3884,17-Apr-12,rising,15:23,Canoe Pass,20000,,,20000,FALSE,BPPeeps2012.xls
3885,17-Apr-12,rising,15:23,BP mudislet (west end mumblies),60000,,,60000,FALSE,BPPeeps2012.xls
3886,17-Apr-12,rising,15:25,CP jetty side marsh,0,,,0,TRUE,BPPeeps2012.xls
3887,17-Apr-12,rising,15:25,C.Port corner,0,,,0,TRUE,BPPeeps2012.xls
3888,17-Apr-12,rising,15:30,east end pilings on mumblies,45000,56000,,50500,TRUE,BPPeeps2012.xls
3889,17-Apr-12,rising,15:30,BP mudislet (west end mumblies),18000,,,18000,TRUE,BPPeeps2012.xls
3890,17-Apr-12,rising,15:30,WNW side Bruns(Canoe Pass),20000,,,20000,TRUE,BPPeeps2012.xls
3891,17-Apr-12,rising,,TOTAL of sweep count CP to BP,,,,88500,total,BPPeeps2012.xls
3892,18-Apr-12,rising,15:00,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3893,18-Apr-12,rising,15:10,BP mudroost view point,90000,,,90000,FALSE,BPPeeps2012.xls
3894,18-Apr-12,rising,15:20,CP end,,,,,FALSE,BPPeeps2012.xls
3895,18-Apr-12,rising,15:37,CP jetty side marsh,0,,,0,TRUE,BPPeeps2012.xls
3896,18-Apr-12,rising,15:37,C.Port corner,6500,,,6500,TRUE,BPPeeps2012.xls
3897,18-Apr-12,rising,15:40,34th pullout,600,,,600,TRUE,BPPeeps2012.xls
3898,18-Apr-12,rising,16:00,view corner - (mudislet)outer&inner mud,59000,57000,66500,61000,TRUE,BPPeeps2012.xls
3899,18-Apr-12,rising,,TOTAL of sweep count CP to BP,,,,68100,total,BPPeeps2012.xls
3900,19-Apr-12,rising,14:55,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3901,19-Apr-12,rising,15:08,BP mudroost view point,116000,105000,,110500,FALSE,BPPeeps2012.xls
3902,19-Apr-12,rising,16:10,CP jetty side marsh (seen from 34th),0,,,0,TRUE,BPPeeps2012.xls
3903,19-Apr-12,rising,16:10,C.Port corner (seen from 34th),13900,,,13900,TRUE,BPPeeps2012.xls
3904,19-Apr-12,rising,16:10,34th pullout,700,,,700,TRUE,BPPeeps2012.xls
3905,19-Apr-12,rising,16:38,view corner - (mudislet)outer&inner mud,82000,,,82000,TRUE,BPPeeps2012.xls
3906,19-Apr-12,rising,,TOTAL of sweep count CP to BP,,,,96600,total,BPPeeps2012.xls
3907,20-Apr-12,rising,15:30,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3908,20-Apr-12,rising,16:40,C.Port corner (seen from 34th),0,,,0,TRUE,BPPeeps2012.xls
3909,20-Apr-12,rising,16:40,CP jetty side marsh (seen from 34th),0,,,0,TRUE,BPPeeps2012.xls
3910,20-Apr-12,rising,16:46,east end pilings (from bend),5800,,,5800,TRUE,BPPeeps2012.xls
3911,20-Apr-12,rising,16:54,pilings viewpoint,85000,80000,80000,82000,TRUE,BPPeeps2012.xls
3912,20-Apr-12,rising,,TOTAL of sweep count CP to BP,,,,87800,total,BPPeeps2012.xls
3913,21-Apr-12,rising,16:11,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3914,21-Apr-12,rising,16:35,BP mudroost view point,,,,,FALSE,BPPeeps2012.xls
3915,21-Apr-12,rising,16:40,view corner (near mud),3000,,,,FALSE,BPPeeps2012.xls
3916,21-Apr-12,rising,16:46,C.Port corner,1100,2100,,,FALSE,BPPeeps2012.xls
3917,21-Apr-12,rising,17:12,C.Port corner (seen from 34th),0,,,0,FALSE,BPPeeps2012.xls
3918,21-Apr-12,rising,17:12,CP jetty side marsh (seen from 34th),0,,,0,FALSE,BPPeeps2012.xls
3919,21-Apr-12,rising,17:15,bend in road (outer and inner mud) (count 1),4700,,,,AVG 1,BPPeeps2012.xls
3920,21-Apr-12,rising,17:20,pilings pullout viewpoint (count 1),1050,,,,AVG 1,BPPeeps2012.xls
3921,21-Apr-12,rising,17:20,view corner (count 1),96000,,,,AVG 1,BPPeeps2012.xls
3922,21-Apr-12,rising,17:25,pilings pullout viewpoint (count 2),12000,,,,AVG 2,BPPeeps2012.xls
3923,21-Apr-12,rising,17:25,view corner (count 2),85000,,,,AVG 2,BPPeeps2012.xls
3924,21-Apr-12,rising,17:30,pilings pullout viewpoint (count 3),0,,,,AVG 3,BPPeeps2012.xls
3925,21-Apr-12,rising,17:30,view corner (count 3),105000,,,,AVG 3,BPPeeps2012.xls
3926,21-Apr-12,rising,,summary count 1 - 3,101750,97000,105000,101250,FALSE,BPPeeps2012.xls
3927,21-Apr-12,rising,,TOTAL of sweep count CP to BP,,,,101250,total,BPPeeps2012.xls
3928,22-Apr-12,dropping,7:05,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPeeps2012.xls
3929,22-Apr-12,dropping,7:17,BP mudroost,14500,13000,,13750,FALSE,BPPeeps2012.xls
3930,22-Apr-12,dropping,7:17,Brunswick point marsh tip,35000,,,35000,FALSE,BPPeeps2012.xls
3931,22-Apr-12,dropping,8:09,C.Port corner (seen from 34th),1300,,,1300,TRUE,BPPeeps2012.xls
3932,22-Apr-12,dropping,8:09,CP jetty side marsh (seen from 34th),1300,,,1300,TRUE,BPPeeps2012.xls
3933,22-Apr-12,dropping,8:09,34th pullout,1450,,,1450,TRUE,BPPeeps2012.xls
3934,22-Apr-12,dropping,8:15,east of east end pilings (near bend),14500,,,14500,TRUE,BPPeeps2012.xls
3935,22-Apr-12,dropping,8:25,pilings pullout (inner mud),4000,,,4000,TRUE,BPPeeps2012.xls
3936,22-Apr-12,dropping,8:25,pilings pullout (mumblies - log to west),6000,,,6000,TRUE,BPPeeps2012.xls
3937,22-Apr-12,dropping,8:35,view corner (inner mud),6000,5000,,5500,TRUE,BPPeeps2012.xls
3938,22-Apr-12,dropping,8:35,view corner (BP corner&West end mumblies),86000,90000,,88000,TRUE,BPPeeps2012.xls
3939,22-Apr-12,dropping,,TOTAL of sweep count CP to BP (A.M.),,,,122050,total,BPPeeps2012.xls
3940,22-Apr-12,rising,16:45,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3941,22-Apr-12,rising,16:50,BP mudroost view point (inner mud near view corner),9000,,,9000,FALSE,BPPeeps2012.xls
3942,22-Apr-12,rising,16:50,BP mudroost view point (tide edge BP& mumblies),55000,,,55000,FALSE,BPPeeps2012.xls
3943,22-Apr-12,rising,17:41,C.Port corner (seen from 34th),0,,,0,FALSE,BPPeeps2012.xls
3944,22-Apr-12,rising,17:41,CP jetty side marsh (seen from 34th),0,,,0,FALSE,BPPeeps2012.xls
3945,22-Apr-12,rising,17:50,east of east end pilings (near bend) inner mud,17500,,,17500,FALSE,BPPeeps2012.xls
3946,22-Apr-12,rising,17:50,east of east end pilings (near bend) outer mud,16800,,,16800,FALSE,BPPeeps2012.xls
3947,22-Apr-12,rising,17:55,pilings pullout (inner mud),6000,,,6000,FALSE,BPPeeps2012.xls
3948,22-Apr-12,rising,18:06,some flocks in air over Canoe Pass,,,,,FALSE,BPPeeps2012.xls
3949,22-Apr-12,rising,18:06,view corner,72000,67000,,69500,FALSE,BPPeeps2012.xls
3950,22-Apr-12,rising,,TOTAL of sweep count CP to BP (P.M.),,,,109800,total,BPPeeps2012.xls
3951,23-Apr-12,dropping,7:10,WNW side Bruns(Canoe Pass),,,,,FALSE,BPPeeps2012.xls
3952,23-Apr-12,dropping,7:18,BP mudroost,1600,,,1600,FALSE,BPPeeps2012.xls
